cik,company_name,fis_yr,filling_date,complexity,ex13,10k_url,ex13_url
713676,"PNC FINANCIAL SERVICES GROUP, INC.",2013,20140303,0.379679144,0,https://www.sec.gov/Archives/edgar/data/713676/000119312514077944/d634352d10k.htm,
79879,PPG INDUSTRIES INC,2013,20140220,0.259358289,1,https://www.sec.gov/Archives/edgar/data/79879/000007987914000010/ppg-20131231x10k.htm,"['https://www.sec.gov/Archives/edgar/data/79879/000007987914000010/ppg1231201310kex131-market.htm', 'https://www.sec.gov/Archives/edgar/data/79879/000007987914000010/ppg1231201310kex132-select.htm']"
922224,PPL Corp,2013,20140224,0.385026738,0,https://www.sec.gov/Archives/edgar/data/55387/000092222414000024/form10k.htm,
1113169,PRICE T ROWE GROUP INC,2013,20140204,0.176470588,0,https://www.sec.gov/Archives/edgar/data/1113169/000111316914000007/a201310k.htm,
80424,PROCTER & GAMBLE Co,2013,20130808,0.248663102,0,https://www.sec.gov/Archives/edgar/data/80424/000008042413000063/fy201310kannualreport.htm,
80661,PROGRESSIVE CORP/OH/,2013,20140226,0.256684492,1,https://www.sec.gov/Archives/edgar/data/80661/000008066114000010/pgr-20131231x10k.htm,['https://www.sec.gov/Archives/edgar/data/80661/000008066114000010/exhibit13annualreport2013.htm']
788784,PUBLIC SERVICE ENTERPRISE GROUP INC,2013,20140226,0.299465241,0,https://www.sec.gov/Archives/edgar/data/81033/000078878414000004/pseg201310k.htm,
822416,PULTEGROUP INC/MI/,2013,20140205,0.203208556,0,https://www.sec.gov/Archives/edgar/data/822416/000082241614000010/a201310-k.htm,
804328,QUALCOMM INC/DE,2013,20131106,0.299465241,0,https://www.sec.gov/Archives/edgar/data/804328/000123445213000483/qcom10-k2013.htm,
1281761,REGIONS FINANCIAL CORP,2013,20140221,0.296791444,0,https://www.sec.gov/Archives/edgar/data/1281761/000128176114000009/rf-20131231x10k.htm,
1024478,ROCKWELL AUTOMATION INC,2013,20131118,0.22459893,0,https://www.sec.gov/Archives/edgar/data/1024478/000102447813000035/fy2013form10k.htm,
87347,SCHLUMBERGER LTD /NV/,2013,20140131,0.21657754,0,https://www.sec.gov/Archives/edgar/data/87347/000156459014000090/slb-10k_20131231.htm,
316709,SCHWAB CHARLES CORP,2013,20140224,0.248663102,0,https://www.sec.gov/Archives/edgar/data/316709/000031670914000005/schw-20131231x10k.htm,
1012100,SEALED AIR CORP/DE,2013,20140228,0.304812834,0,https://www.sec.gov/Archives/edgar/data/1012100/000119312514076159/d641543d10k.htm,
1032208,SEMPRA ENERGY,2013,20140227,0.318181818,1,https://www.sec.gov/Archives/edgar/data/86521/000008652114000011/sre10k02272014.htm,['https://www.sec.gov/Archives/edgar/data/86521/000008652114000011/ex13.htm']
89800,SHERWIN WILLIAMS CO,2013,20140227,0.235294118,1,https://www.sec.gov/Archives/edgar/data/89800/000008980014000045/shw-12312013x10k.htm,['https://www.sec.gov/Archives/edgar/data/89800/000008980014000045/shw-12312013xex13.htm']
91440,SNAP-ON Inc,2013,20140214,0.286096257,0,https://www.sec.gov/Archives/edgar/data/91440/000119312514054235/d640970d10k.htm,
92122,SOUTHERN CO,2013,20140227,0.331550802,0,https://www.sec.gov/Archives/edgar/data/3153/000009212214000012/so_10-kx12312013.htm,
92122,SOUTHERN CO,2013,20140227,0.331550802,0,https://www.sec.gov/Archives/edgar/data/3153/000009212214000012/so_10-kx12312013.htm,
92380,SOUTHWEST AIRLINES CO,2013,20140204,0.248663102,0,https://www.sec.gov/Archives/edgar/data/92380/000009238014000010/luv-12312013x10k.htm,
93556,"STANLEY BLACK & DECKER, INC.",2013,20140221,0.294117647,0,https://www.sec.gov/Archives/edgar/data/93556/000009355614000004/swk_10k2013.htm,
93751,STATE STREET CORP,2013,20140221,0.35026738,0,https://www.sec.gov/Archives/edgar/data/93751/000009375114000040/stt-20131231_10k.htm,
96021,SYSCO CORP,2013,20130827,0.270053476,0,https://www.sec.gov/Archives/edgar/data/96021/000009602113000073/syy-20130629x10k.htm,
27419,TARGET CORP,2013,20130320,0.200534759,0,https://www.sec.gov/Archives/edgar/data/27419/000104746913003100/a2213506z10-k.htm,
97476,TEXAS INSTRUMENTS INC,2013,20140224,0.245989305,1,https://www.sec.gov/Archives/edgar/data/97476/000009747614000007/txn-12312013x10xk.htm,['https://www.sec.gov/Archives/edgar/data/97476/000009747614000007/txn-12312013xexhibit13.htm']
217346,TEXTRON INC,2013,20140214,0.278074866,0,https://www.sec.gov/Archives/edgar/data/217346/000110465914009908/a13-26941_110k.htm,
97745,THERMO FISHER SCIENTIFIC INC.,2013,20140227,0.286096257,0,https://www.sec.gov/Archives/edgar/data/97745/000009774514000014/tmok2013.htm,
109198,TJX COMPANIES INC /DE/,2013,20130402,0.227272727,0,https://www.sec.gov/Archives/edgar/data/109198/000119312513138497/d472940d10k.htm,
86312,"TRAVELERS COMPANIES, INC.",2013,20140213,0.355614973,0,https://www.sec.gov/Archives/edgar/data/86312/000104746914000854/a2218113z10-k.htm,
833444,TYCO INTERNATIONAL LTD,2013,20131114,0.296791444,0,https://www.sec.gov/Archives/edgar/data/833444/000083344413000045/tyc2013092710-k.htm,
100885,UNION PACIFIC CORP,2013,20140207,0.197860963,0,https://www.sec.gov/Archives/edgar/data/100885/000119312514040752/d668613d10k.htm,
731766,UNITEDHEALTH GROUP INC,2013,20140212,0.262032086,0,https://www.sec.gov/Archives/edgar/data/731766/000073176614000008/unh2013123110-k.htm,
5513,Unum Group,2013,20140226,0.304812834,0,https://www.sec.gov/Archives/edgar/data/5513/000000551314000008/unm12312013-10xk.htm,
36104,US BANCORP \DE\,2013,20140221,0.307486631,1,https://www.sec.gov/Archives/edgar/data/36104/000119312514062530/d633758d10k.htm,"['https://www.sec.gov/Archives/edgar/data/36104/000119312514062530/d633758dex13.htm', 'https://www.sec.gov/Archives/edgar/data/36104/000119312514062530/d633758dex13.htm']"
103379,V F CORP,2013,20140226,0.286096257,0,https://www.sec.gov/Archives/edgar/data/103379/000119312514069474/d647537d10k.htm,
732712,VERIZON COMMUNICATIONS INC,2013,20140227,0.326203209,1,https://www.sec.gov/Archives/edgar/data/732712/000119312514073266/d622994d10k.htm,['https://www.sec.gov/Archives/edgar/data/732712/000119312514073266/d622994dex13.htm']
1396009,Vulcan Materials CO,2013,20140226,0.229946524,0,https://www.sec.gov/Archives/edgar/data/1396009/000139600914000006/vmc-20131231x10k.htm,
104169,WAL MART STORES INC,2013,20130326,0.229946524,1,https://www.sec.gov/Archives/edgar/data/104169/000010416913000011/wmt10-k.htm,['https://www.sec.gov/Archives/edgar/data/104169/000010416913000011/annualreporttoshareholders.htm']
823768,WASTE MANAGEMENT INC,2013,20140218,0.278074866,0,https://www.sec.gov/Archives/edgar/data/823768/000119312514056656/d581129d10k.htm,
72971,WELLS FARGO & COMPANY/MN,2013,20140226,0.344919786,1,https://www.sec.gov/Archives/edgar/data/72971/000007297114000337/wfc10k_20131231.htm,"['https://www.sec.gov/Archives/edgar/data/72971/000007297114000337/wfc10k_20131231-ex13.htm', 'https://www.sec.gov/Archives/edgar/data/72971/000007297114000337/wfc10k_20131231-ex13.htm']"
106535,WEYERHAEUSER CO,2013,20140218,0.229946524,0,https://www.sec.gov/Archives/edgar/data/106535/000010653514000010/wy-123113x10k.htm,
106640,WHIRLPOOL CORP /DE/,2013,20140218,0.267379679,0,https://www.sec.gov/Archives/edgar/data/106640/000010664014000008/whr12312013-10xk.htm,
107263,WILLIAMS COMPANIES INC,2013,20140226,0.272727273,0,https://www.sec.gov/Archives/edgar/data/107263/000010726314000003/wmb_20131231x10k.htm,
72903,XCEL ENERGY INC,2013,20140221,0.270053476,0,https://www.sec.gov/Archives/edgar/data/72903/000007290314000009/xcel1231201310-k.htm,
743988,XILINX INC,2013,20130523,0.294117647,0,https://www.sec.gov/Archives/edgar/data/743988/000074398813000018/xlnx0330201310k.htm,
1041061,YUM BRANDS INC,2013,20140218,0.288770053,0,https://www.sec.gov/Archives/edgar/data/1041061/000104106114000007/yum10k12282013.htm,
66740,3M CO,2014,20150212,0.267379679,0,https://www.sec.gov/Archives/edgar/data/66740/000110465915009560/a15-1770_110k.htm,
1800,ABBOTT LABORATORIES,2014,20150227,0.267379679,0,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/a2222655z10-k.htm,
896159,ACE Ltd,2014,20150227,0.294117647,0,https://www.sec.gov/Archives/edgar/data/896159/000089615915000006/ace-12312014x10k.htm,
796343,ADOBE SYSTEMS INC,2014,20150120,0.315508021,0,https://www.sec.gov/Archives/edgar/data/796343/000079634315000022/adbe10kfy14.htm,
874761,AES CORP,2014,20150226,0.320855615,0,https://www.sec.gov/Archives/edgar/data/874761/000087476115000009/a2014form10-k.htm,
4977,AFLAC INC,2014,20150226,0.294117647,0,https://www.sec.gov/Archives/edgar/data/4977/000000497715000071/afl12311410k.htm,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2014,20141124,0.27540107,0,https://www.sec.gov/Archives/edgar/data/2969/000119312514423115/d805038d10k.htm,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2014,20141124,0.27540107,0,https://www.sec.gov/Archives/edgar/data/2969/000119312514423115/d805038d10k.htm,
899051,ALLSTATE CORP,2014,20150219,0.339572193,0,https://www.sec.gov/Archives/edgar/data/899051/000104746915000935/a2223004z10-k.htm,
764180,"ALTRIA GROUP, INC.",2014,20150225,0.20855615,0,https://www.sec.gov/Archives/edgar/data/764180/000076418015000022/a2014form10-kq42014.htm,
1002910,AMEREN CORP,2014,20150302,0.240641711,0,https://www.sec.gov/Archives/edgar/data/18654/000100291015000075/aee201410-k.htm,
4904,AMERICAN ELECTRIC POWER CO INC,2014,20150220,0.328877005,1,https://www.sec.gov/Archives/edgar/data/4904/000000490415000008/ye14aep10k.htm,['https://www.sec.gov/Archives/edgar/data/4904/000000490415000008/ye14aepar.htm']
4962,AMERICAN EXPRESS CO,2014,20150224,0.363636364,1,https://www.sec.gov/Archives/edgar/data/4962/000119312515059931/d862737d10k.htm,['https://www.sec.gov/Archives/edgar/data/4962/000119312515059931/d862737dex13.htm']
5272,AMERICAN INTERNATIONAL GROUP INC,2014,20150220,0.363636364,0,https://www.sec.gov/Archives/edgar/data/5272/000000527215000002/maindocument001.htm,
318154,AMGEN INC,2014,20150219,0.296791444,0,https://www.sec.gov/Archives/edgar/data/318154/000031815415000005/amgn-12312014x10k.htm,
6281,ANALOG DEVICES INC,2014,20141210,0.294117647,0,https://www.sec.gov/Archives/edgar/data/6281/000000628114000039/adi-1112014x10k.htm,
315293,Aon plc,2014,20150224,0.326203209,0,https://www.sec.gov/Archives/edgar/data/315293/000162828015000950/aonplc201410-k.htm,
6769,APACHE CORP,2014,20150227,0.264705882,0,https://www.sec.gov/Archives/edgar/data/6769/000119312515070388/d836834d10k.htm,
320193,APPLE INC,2014,20141027,0.259358289,0,https://www.sec.gov/Archives/edgar/data/320193/000119312514383437/d783162d10k.htm,
6951,APPLIED MATERIALS INC /DE,2014,20141217,0.270053476,0,https://www.sec.gov/Archives/edgar/data/6951/000000695114000037/amat10262014-10kdoc.htm,
7084,ARCHER DANIELS MIDLAND CO,2014,20150220,0.229946524,0,https://www.sec.gov/Archives/edgar/data/7084/000000708415000005/adm-20141231x10k.htm,
732717,AT&T INC.,2014,20150220,0.272727273,1,https://www.sec.gov/Archives/edgar/data/732717/000073271715000016/ye14_10k.htm,['https://www.sec.gov/Archives/edgar/data/732717/000073271715000016/ex13.htm']
769397,AUTODESK INC,2014,20140310,0.296791444,0,https://www.sec.gov/Archives/edgar/data/769397/000076939714000018/adsk-0131201410xk.htm,
8670,AUTOMATIC DATA PROCESSING INC,2014,20140808,0.235294118,0,https://www.sec.gov/Archives/edgar/data/8670/000000867014000015/q4fy1410k.htm,
866787,AUTOZONE INC,2014,20141027,0.179144385,0,https://www.sec.gov/Archives/edgar/data/866787/000119312514383401/d784885d10k.htm,
8818,Avery Dennison Corp,2014,20150225,0.272727273,1,https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/a2223154z10-k.htm,"['https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/a2223154zex-13.htm', 'https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/a2223154zex-13.htm']"
9389,BALL CORP,2014,20150220,0.278074866,0,https://www.sec.gov/Archives/edgar/data/9389/000110465915012578/a14-26052_110k.htm,
70858,BANK OF AMERICA CORP /DE/,2014,20150225,0.347593583,0,https://www.sec.gov/Archives/edgar/data/70858/000007085815000008/bac-12312014x10k.htm,
1390777,Bank of New York Mellon Corp,2014,20150227,0.35026738,1,https://www.sec.gov/Archives/edgar/data/1390777/000162828015001194/bk201410-k.htm,['https://www.sec.gov/Archives/edgar/data/1390777/000162828015001194/bkq4201410-kex131.htm']
10456,BAXTER INTERNATIONAL INC,2014,20150226,0.288770053,0,https://www.sec.gov/Archives/edgar/data/10456/000119312515065871/d848964d10k.htm,
10795,BECTON DICKINSON & CO,2014,20141126,0.278074866,0,https://www.sec.gov/Archives/edgar/data/10795/000119312514426571/d792595d10k.htm,
764478,BEST BUY CO INC,2014,20140328,0.254010695,0,https://www.sec.gov/Archives/edgar/data/764478/000076447814000011/bby-2014x10k.htm,
12927,BOEING CO,2014,20150212,0.302139037,0,https://www.sec.gov/Archives/edgar/data/12927/000001292715000011/a201412dec3110k.htm,
885725,BOSTON SCIENTIFIC CORP,2014,20150225,0.304812834,0,https://www.sec.gov/Archives/edgar/data/885725/000088572515000006/a2014form10-k.htm,
14272,BRISTOL MYERS SQUIBB CO,2014,20150213,0.315508021,0,https://www.sec.gov/Archives/edgar/data/14272/000001427215000055/bmy-20141231x10xk.htm,
16732,CAMPBELL SOUP CO,2014,20140924,0.200534759,0,https://www.sec.gov/Archives/edgar/data/16732/000001673214000023/cpb-832014x10k.htm,
927628,CAPITAL ONE FINANCIAL CORP,2014,20150224,0.379679144,0,https://www.sec.gov/Archives/edgar/data/927628/000092762815000026/cof-12312014x10k.htm,
721371,CARDINAL HEALTH INC,2014,20140813,0.248663102,0,https://www.sec.gov/Archives/edgar/data/721371/000072137114000181/a14q4_10kx063014xform10-k.htm,
815097,CARNIVAL CORP,2014,20150129,0.296791444,1,https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/a2014form10-kfrontpart.htm,"['https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/ex-13.htm', 'https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/ex-13.htm']"
18230,CATERPILLAR INC,2014,20150217,0.288770053,1,https://www.sec.gov/Archives/edgar/data/18230/000001823015000061/cat_10-kx12312014.htm,"['https://www.sec.gov/Archives/edgar/data/18230/000001823015000061/cat_exx13x12312014.htm', 'https://www.sec.gov/Archives/edgar/data/18230/000001823015000061/cat_exx13x12312014.htm']"
1130310,CENTERPOINT ENERGY INC,2014,20150226,0.286096257,0,https://www.sec.gov/Archives/edgar/data/1130310/000113031015000008/cnp_10kx12312014.htm,
93410,CHEVRON CORP,2014,20150220,0.248663102,0,https://www.sec.gov/Archives/edgar/data/93410/000009341015000010/cvx-123114x10kdoc.htm,
20286,CINCINNATI FINANCIAL CORP,2014,20150227,0.203208556,0,https://www.sec.gov/Archives/edgar/data/20286/000002028615000011/cinf-20141231x10k.htm,
858877,"CISCO SYSTEMS, INC.",2014,20140909,0.310160428,0,https://www.sec.gov/Archives/edgar/data/858877/000085887714000029/csco-2014726x10k.htm,
831001,CITIGROUP INC,2014,20150225,0.382352941,0,https://www.sec.gov/Archives/edgar/data/831001/000083100115000043/c-12312014x10k.htm,
877890,CITRIX SYSTEMS INC,2014,20150219,0.312834225,0,https://www.sec.gov/Archives/edgar/data/877890/000087789015000016/ctxs12-31x201410xk.htm,
21076,CLOROX CO /DE/,2014,20140825,0.211229947,0,https://www.sec.gov/Archives/edgar/data/21076/000120677414002682/clorox_10k.htm,
811156,CMS ENERGY CORP,2014,20150205,0.272727273,0,https://www.sec.gov/Archives/edgar/data/201533/000110465915006843/a15-1932_110k.htm,
21344,COCA COLA CO,2014,20150225,0.294117647,0,https://www.sec.gov/Archives/edgar/data/21344/000002134415000005/a2014123110-k.htm,
21665,COLGATE PALMOLIVE CO,2014,20150219,0.259358289,0,https://www.sec.gov/Archives/edgar/data/21665/000162828015000846/cl-12312014x10k.htm,
1166691,COMCAST CORP,2014,20150227,0.299465241,0,https://www.sec.gov/Archives/edgar/data/902739/000119312515068526/d817352d10k.htm,
28412,COMERICA INC /NEW/,2014,20150217,0.296791444,0,https://www.sec.gov/Archives/edgar/data/28412/000002841215000031/a201410k.htm,
23217,CONAGRA FOODS INC /DE/,2014,20140716,0.243315508,0,https://www.sec.gov/Archives/edgar/data/23217/000002321714000009/cag-2014x10k.htm,
1163165,CONOCOPHILLIPS,2014,20150224,0.259358289,0,https://www.sec.gov/Archives/edgar/data/1163165/000119312515059281/d869001d10k.htm,
1047862,CONSOLIDATED EDISON INC,2014,20150219,0.240641711,0,https://www.sec.gov/Archives/edgar/data/23632/000119312515054350/d821872d10k.htm,
24741,CORNING INC /NY,2014,20150213,0.363636364,0,https://www.sec.gov/Archives/edgar/data/24741/000002474115000015/form10k2014.htm,
909832,COSTCO WHOLESALE CORP /NEW,2014,20141015,0.181818182,0,https://www.sec.gov/Archives/edgar/data/909832/000090983214000021/cost10k2014.htm,
277948,CSX CORP,2014,20150211,0.187165775,0,https://www.sec.gov/Archives/edgar/data/277948/000027794815000010/csx-12262014x10k.htm,
26172,CUMMINS INC,2014,20150217,0.304812834,0,https://www.sec.gov/Archives/edgar/data/26172/000002617215000007/cmi2014currentq410-kdocume.htm,
64803,CVS HEALTH Corp,2014,20150210,0.272727273,1,https://www.sec.gov/Archives/edgar/data/64803/000006480315000008/cvs-20141231x10k.htm,['https://www.sec.gov/Archives/edgar/data/64803/000006480315000008/ex13portionsofannualreport.htm']
313616,DANAHER CORP /DE/,2014,20150225,0.307486631,0,https://www.sec.gov/Archives/edgar/data/313616/000031361615000038/dhr-20141231x10xk.htm,
940944,DARDEN RESTAURANTS INC,2014,20140718,0.302139037,1,https://www.sec.gov/Archives/edgar/data/940944/000094094414000064/dri-201410xk.htm,['https://www.sec.gov/Archives/edgar/data/940944/000094094414000064/dri-201410xkex13.htm']
940944,DARDEN RESTAURANTS INC,2014,20140718,0.302139037,1,https://www.sec.gov/Archives/edgar/data/940944/000094094414000064/dri-201410xk.htm,['https://www.sec.gov/Archives/edgar/data/940944/000094094414000064/dri-201410xkex13.htm']
315189,DEERE & CO,2014,20141219,0.270053476,0,https://www.sec.gov/Archives/edgar/data/315189/000110465914087794/a14-20671_110k.htm,
715957,DOMINION RESOURCES INC /VA/,2014,20150227,0.307486631,0,https://www.sec.gov/Archives/edgar/data/103682/000119312515067777/d856078d10k.htm,
29905,DOVER Corp,2014,20150213,0.251336898,0,https://www.sec.gov/Archives/edgar/data/29905/000002990515000007/a2014123110-k.htm,
936340,DTE ENERGY CO,2014,20150213,0.232620321,0,https://www.sec.gov/Archives/edgar/data/936340/000093634015000014/dteenergy2014123110k.htm,
1326160,Duke Energy CORP,2014,20150302,0.310160428,0,https://www.sec.gov/Archives/edgar/data/17797/000132616015000008/duk-20141231x10k.htm,
915389,EASTMAN CHEMICAL CO,2014,20150227,0.254010695,0,https://www.sec.gov/Archives/edgar/data/915389/000091538915000021/emn2014123110k.htm,
1551182,Eaton Corp plc,2014,20150226,0.243315508,0,https://www.sec.gov/Archives/edgar/data/1551182/000155118215000007/etn12312014form10-k.htm,
31462,ECOLAB INC,2014,20150227,0.304812834,1,https://www.sec.gov/Archives/edgar/data/31462/000110465915014788/a14-25700_110k.htm,"['https://www.sec.gov/Archives/edgar/data/31462/000110465915014788/a14-25700_1ex13d1.htm', 'https://www.sec.gov/Archives/edgar/data/31462/000110465915014788/a14-25700_1ex13d1.htm']"
